X_1 Y_1 X_2 Y_2 X_3 Y_3 X_4 Y_4 X_5 Y_5 X_6 Y_6 X_7 Y_7 X_8 Y_8 X_9 Y_9 X_10 Y_10 
8.55362 2.64381 1.3232 3.2 3.18132 8.42528 7.54097 8.36455 2.37446 -2.31432 4.54265 7.59327 7.77419 11.0437 6.40733 2.50621 1.96764 7.22856 4.00038 4.7214
8.58585 2.75609 1.36928 3.11484 3.07838 8.38395 7.50561 8.42371 2.44622 -2.33746 4.47907 7.61393 7.70376 11.0801 6.46667 2.53836 1.92371 7.13911 4.00584 4.70578
8.61457 2.8698 1.41738 3.03092 2.9764 8.33936 7.46967 8.48165 2.5183 -2.35976 4.41425 7.63299 7.63283 11.1155 6.52557 2.57154 1.88232 7.04872 4.01143 4.6905
8.63965 2.98484 1.46747 2.94829 2.87552 8.29152 7.43316 8.5384 2.59068 -2.38123 4.34822 7.65037 7.5614 11.1499 6.58403 2.60574 1.84347 6.95749 4.01713 4.67555
8.66095 3.10109 1.51952 2.86702 2.77586 8.24047 7.39613 8.59396 2.66337 -2.40185 4.281 7.666 7.4895 11.1832 6.64206 2.64097 1.80716 6.86551 4.02295 4.66095
8.67834 3.21842 1.5735 2.78715 2.67755 8.18624 7.3586 8.64834 2.73637 -2.42164 4.21264 7.67981 7.41713 11.2155 6.69968 2.67726 1.77339 6.77288 4.02887 4.64669
8.6917 3.33666 1.62937 2.70875 2.5807 8.12888 7.32058 8.70157 2.80967 -2.44058 4.14319 7.69173 7.34431 11.2467 6.75689 2.71461 1.74214 6.67967 4.03489 4.63279
8.70092 3.45567 1.68711 2.63186 2.48544 8.06843 7.28212 8.75367 2.88326 -2.45868 4.07269 7.70169 7.27105 11.2768 6.8137 2.75305 1.71339 6.58598 4.041 4.61924
8.70587 3.57525 1.74667 2.55654 2.39188 8.00496 7.24322 8.80464 2.95715 -2.47594 4.00119 7.70962 7.19735 11.3058 6.87013 2.7926 1.68713 6.49189 4.0472 4.60604
8.70646 3.69518 1.80802 2.48284 2.30012 7.93852 7.2039 8.85452 3.03133 -2.49235 3.92877 7.71546 7.12324 11.3337 6.92616 2.8333 1.66333 6.39746 4.05348 4.59321
8.70258 3.81525 1.87111 2.41081 2.21029 7.86919 7.16419 8.90331 3.1058 -2.50793 3.85547 7.71914 7.04872 11.3606 6.98182 2.87518 1.64197 6.30277 4.05984 4.58073
8.69417 3.9352 1.93591 2.34051 2.12247 7.79705 7.12409 8.95105 3.18056 -2.52266 3.78138 7.72061 6.9738 11.3863 7.03709 2.91829 1.62301 6.20788 4.06626 4.56862
8.68116 4.05475 2.00238 2.27197 2.03676 7.72216 7.08363 8.99775 3.25559 -2.53654 3.70657 7.71981 6.8985 11.4109 7.09197 2.96266 1.60644 6.11285 4.07274 4.55688
8.66351 4.17362 2.07048 2.20526 1.95326 7.64463 7.0428 9.04343 3.33089 -2.54958 3.63111 7.71669 6.82283 11.4344 7.14645 3.00834 1.59222 6.01775 4.07927 4.54551
8.64118 4.29148 2.14015 2.14041 1.87205 7.56454 7.00163 9.08813 3.40647 -2.56178 3.55508 7.71122 6.7468 11.4567 7.20051 3.05539 1.58033 5.92261 4.08583 4.53451
8.61418 4.40802 2.21136 2.07747 1.79322 7.48198 6.96011 9.13185 3.48232 -2.57313 3.47857 7.70335 6.67042 11.4779 7.25412 3.10385 1.57073 5.82748 4.09242 4.52388
8.58254 4.5229 2.28406 2.01649 1.71685 7.39705 6.91826 9.17463 3.55842 -2.58364 3.40165 7.69305 6.59371 11.498 7.30726 3.15377 1.56341 5.7324 4.09903 4.51361
8.54631 4.63577 2.3582 1.95751 1.643 7.30984 6.87608 9.21649 3.63478 -2.59331 3.32443 7.68029 6.51667 11.5169 7.3599 3.2052 1.55833 5.63741 4.10564 4.50372
8.50556 4.74627 2.43374 1.90058 1.57174 7.22045 6.83357 9.25746 3.71139 -2.60213 3.24699 7.66506 6.43932 11.5346 7.41197 3.25819 1.55547 5.54252 4.11223 4.49419
8.4604 4.85407 2.51062 1.84573 1.50313 7.129 6.79074 9.29757 3.78825 -2.6101 3.1694 7.64733 6.36167 11.5511 7.46343 3.31278 1.55481 5.44778 4.11881 4.48501
8.41096 4.95882 2.5888 1.793 1.43724 7.03557 6.74759 9.33683 3.86534 -2.61723 3.09178 7.6271 6.28373 11.5664 7.51422 3.36902 1.55634 5.3532 4.12534 4.4762
8.35741 5.06021 2.66823 1.74243 1.37412 6.94028 6.70411 9.37529 3.94267 -2.62353 3.0142 7.60437 6.20552 11.5806 7.56428 3.42695 1.56004 5.25881 4.13182 4.46773
8.29993 5.15791 2.74884 1.69405 1.31381 6.84322 6.66032 9.41296 4.02022 -2.62897 2.93675 7.57914 6.12705 11.5936 7.61352 3.48658 1.5659 5.16461 4.13822 4.4596
8.23876 5.25165 2.8306 1.64791 1.25637 6.74451 6.6162 9.44988 4.098 -2.63358 2.85953 7.55141 6.04833 11.6053 7.66186 3.54795 1.57392 5.07062 4.14454 4.4518
8.17412 5.34118 2.91345 1.60404 1.20182 6.64424 6.57176 9.48608 4.17599 -2.63735 2.78262 7.5212 5.96937 11.6159 7.70921 3.61109 1.58408 4.97687 4.15074 4.44432
8.10629 5.42628 2.99733 1.56246 1.15021 6.54252 6.527 9.52159 4.25418 -2.64027 2.70611 7.48852 5.8902 11.6252 7.75548 3.67599 1.59638 4.88336 4.15682 4.43713
8.03557 5.50676 3.08219 1.5232 1.10157 6.43946 6.48192 9.55644 4.33257 -2.64236 2.63009 7.45339 5.81081 11.6333 7.80056 3.74267 1.61083 4.7901 4.16276 4.43023
7.96228 5.58248 3.16798 1.48631 1.05592 6.33515 6.43652 9.59067 4.41116 -2.64361 2.55464 7.41584 5.73124 11.6401 7.84434 3.81111 1.62744 4.69712 4.16852 4.42359
7.88676 5.65336 3.25464 1.45179 1.01329 6.22971 6.3908 9.6243 4.48992 -2.64403 2.47985 7.3759 5.65149 11.6458 7.8867 3.88131 1.64621 4.60443 4.1741 4.41719
7.80937 5.71932 3.34211 1.41969 0.973702 6.12322 6.34476 9.65738 4.56887 -2.64361 2.40579 7.33359 5.57158 11.6502 7.92752 3.95324 1.66716 4.51204 4.17948 4.411
7.73047 5.78037 3.43034 1.39002 0.937167 6.0158 6.2984 9.68993 4.64797 -2.64236 2.33254 7.28896 5.49152 11.6533 7.96668 4.02685 1.6903 4.41997 4.18463 4.40501
7.65046 5.83655 3.51927 1.3628 0.903697 5.90754 6.25174 9.72198 4.72724 -2.64028 2.26019 7.24205 5.41134 11.6552 8.00405 4.10211 1.71564 4.32826 4.18954 4.39917
7.56971 5.88794 3.60885 1.33807 0.873302 5.79855 6.20476 9.75357 4.80665 -2.63737 2.18882 7.19289 5.33105 11.6558 8.03951 4.17894 1.74322 4.23692 4.19418 4.39346
7.48861 5.93466 3.69901 1.31584 0.845986 5.68891 6.15747 9.78474 4.88619 -2.63364 2.11848 7.14153 5.25066 11.6552 8.07294 4.25728 1.77305 4.14599 4.19855 4.38784
7.40751 5.97689 3.7897 1.29613 0.821749 5.57873 6.10988 9.8155 4.96587 -2.62908 2.04926 7.08802 5.17021 11.6533 8.10422 4.33704 1.80515 4.0555 4.20262 4.38228
7.32677 6.01481 3.88086 1.27896 0.80059 5.4681 6.06198 9.84591 5.04566 -2.62369 1.98123 7.0324 5.0897 11.6501 8.13324 4.41811 1.83954 3.9655 4.20638 4.37673
7.24671 6.04866 3.97243 1.26435 0.782503 5.35711 6.01379 9.87598 5.12555 -2.61749 1.91445 6.97474 5.00917 11.6456 8.15992 4.5004 1.87627 3.87603 4.20981 4.37116
7.1676 6.07867 4.06435 1.25231 0.767478 5.24585 5.96529 9.90574 5.20554 -2.61047 1.84899 6.91507 4.92862 11.6399 8.18416 4.58379 1.91534 3.78715 4.2129 4.36552
7.0897 6.1051 4.15656 1.24287 0.755505 5.13442 5.9165 9.93522 5.28561 -2.60263 1.7849 6.85346 4.84808 11.6328 8.20589 4.66817 1.95678 3.69891 4.21565 4.35976
7.01321 6.12823 4.24899 1.23603 0.746569 5.0229 5.86741 9.96445 5.36574 -2.59398 1.72226 6.78995 4.76758 11.6244 8.22506 4.75339 2.00062 3.61137 4.21803 4.35385
6.93831 6.14831 4.34158 1.2318 0.740651 4.91137 5.81802 9.99347 5.44593 -2.58452 1.66111 6.72462 4.68714 11.6147 8.24164 4.83935 2.04688 3.52461 4.22006 4.34772
6.86511 6.16561 4.43427 1.23021 0.737734 4.79993 5.76831 10.0223 5.52616 -2.57426 1.6015 6.65752 4.60679 11.6037 8.25558 4.92592 2.09558 3.43871 4.22171 4.34135
6.7937 6.18039 4.52699 1.23126 0.737794 4.68865 5.71829 10.0509 5.60642 -2.56319 1.5435 6.5887 4.52654 11.5913 8.26688 5.01295 2.14673 3.35375 4.22299 4.33467
6.72415 6.19289 4.61968 1.23496 0.740808 4.5776 5.66793 10.0794 5.68669 -2.55132 1.48714 6.51822 4.44644 11.5776 8.27553 5.10035 2.20036 3.26981 4.2239 4.32763
6.65647 6.20336 4.71226 1.24132 0.74675 4.46687 5.61724 10.1078 5.76696 -2.53865 1.43248 6.44615 4.36649 11.5626 8.28154 5.18797 2.25647 3.187 4.22445 4.3202
6.59066 6.212 4.80467 1.25035 0.755593 4.35654 5.56618 10.136 5.84721 -2.52518 1.37956 6.37256 4.28675 11.5461 8.28494 5.2757 2.31506 3.1054 4.22463 4.31231
6.52668 6.21903 4.89684 1.26205 0.767308 4.24667 5.51474 10.1642 5.92742 -2.51092 1.32841 6.29748 4.20722 11.5283 8.28575 5.36343 2.37615 3.02513 4.22448 4.30392
6.46451 6.22463 4.98869 1.27643 0.781865 4.13733 5.46289 10.1924 6.00759 -2.49587 1.27908 6.221 4.12796 11.5092 8.284 5.45105 2.43973 2.9463 4.22398 4.29498
6.40406 6.22897 5.08015 1.29349 0.799233 4.02859 5.41062 10.2204 6.08769 -2.48002 1.2316 6.14317 4.04898 11.4886 8.27974 5.53846 2.50579 2.869 4.22318 4.28544
6.34526 6.23221 5.17115 1.31323 0.819379 3.92052 5.35788 10.2485 6.16771 -2.46339 1.186 6.06405 3.97033 11.4666 8.273 5.62555 2.57432 2.79336 4.22208 4.27526
6.28804 6.23447 5.2616 1.33566 0.842272 3.81318 5.30464 10.2766 6.24763 -2.44598 1.1423 5.98371 3.89204 11.4433 8.26385 5.71223 2.64531 2.7195 4.2207 4.26438
6.2323 6.23588 5.35143 1.36076 0.867878 3.70663 5.25088 10.3047 6.32743 -2.42778 1.10054 5.90219 3.81415 11.4185 8.25234 5.79841 2.71873 2.64752 4.21909 4.25278
6.17794 6.23654 5.44056 1.38854 0.896163 3.60093 5.19654 10.3328 6.4071 -2.4088 1.06075 5.81957 3.73669 11.3924 8.23852 5.88401 2.79456 2.57755 4.21726 4.2404
6.12486 6.23653 5.5289 1.41898 0.927093 3.49615 5.14158 10.3609 6.48662 -2.38904 1.02293 5.7359 3.6597 11.3648 8.22245 5.96896 2.87276 2.50971 4.21526 4.22721
6.07298 6.23593 5.61637 1.45209 0.960634 3.39233 5.08596 10.3891 6.56597 -2.36849 0.987113 5.65124 3.58324 11.3358 8.2042 6.05316 2.95328 2.44412 4.21312 4.21318
6.02218 6.2348 5.70289 1.48785 0.996752 3.28954 5.02962 10.4174 6.64515 -2.34717 0.953313 5.56565 3.50734 11.3054 8.18382 6.13657 3.0361 2.38088 4.21088 4.19825
5.97237 6.23317 5.78837 1.52624 1.03541 3.18782 4.97252 10.4457 6.72412 -2.32507 0.921544 5.47919 3.43205 11.2736 8.16138 6.21911 3.12115 2.32012 4.20858 4.18242
5.92345 6.23109 5.87272 1.56724 1.07658 3.08723 4.91459 10.4741 6.80288 -2.30218 0.89182 5.39191 3.35741 11.2403 8.13694 6.30073 3.20838 2.26195 4.20628 4.16563
5.87535 6.22856 5.95585 1.61085 1.12022 2.98782 4.85578 10.5025 6.88141 -2.27852 0.864149 5.30387 3.28347 11.2057 8.11055 6.38137 3.29773 2.20648 4.20403 4.14788
5.82796 6.2256 6.03767 1.65704 1.16629 2.88965 4.79603 10.531 6.9597 -2.25407 0.838541 5.21512 3.21029 11.1697 8.08229 6.46099 3.38912 2.15381 4.20188 4.12914
5.78122 6.22221 6.11809 1.70577 1.21477 2.79276 4.73526 10.5595 7.03773 -2.22884 0.815001 5.12572 3.13791 11.1323 8.05221 6.53953 3.48248 2.10405 4.19989 4.10938
5.73504 6.21839 6.19701 1.75703 1.26562 2.69719 4.67343 10.588 7.11548 -2.20283 0.793536 5.03573 3.06638 11.0935 8.02038 6.61695 3.57774 2.05729 4.19811 4.08859
5.68935 6.2141 6.27433 1.81078 1.3188 2.60301 4.61045 10.6164 7.19295 -2.17603 0.774146 4.9452 2.99577 11.0534 7.98685 6.69322 3.67479 2.01364 4.19662 4.06676
5.64409 6.20934 6.34998 1.86698 1.37428 2.51026 4.54626 10.6448 7.27012 -2.14845 0.756834 4.85418 2.92612 11.0119 7.95167 6.76831 3.77354 1.97318 4.19548 4.04387
5.59921 6.20407 6.42384 1.92559 1.43203 2.41897 4.4808 10.6731 7.34698 -2.12008 0.741599 4.76272 2.85749 10.9691 7.91491 6.84217 3.8739 1.93599 4.19475 4.01994
5.55464 6.19826 6.49582 1.98658 1.492 2.32921 4.414 10.7012 7.42352 -2.09093 0.728439 4.67087 2.78992 10.925 7.87663 6.91478 3.97575 1.90216 4.19453 3.99495
5.51035 6.19186 6.56583 2.04988 1.55416 2.24101 4.34579 10.729 7.49973 -2.06098 0.717351 4.57869 2.72348 10.8797 7.83686 6.98612 4.07897 1.87175 4.19487 3.96891
5.46629 6.18484 6.63376 2.11546 1.61848 2.15443 4.27612 10.7565 7.57559 -2.03024 0.708329 4.48623 2.65821 10.8331 7.79567 7.05616 4.18345 1.84483 4.19586 3.94183
5.42242 6.17716 6.69953 2.18324 1.68492 2.0695 4.20492 10.7836 7.6511 -1.99871 0.701368 4.39354 2.59416 10.7854 7.7531 7.12489 4.28906 1.82147 4.19757 3.91372
5.37873 6.16876 6.76304 2.25316 1.75345 1.98627 4.13214 10.8101 7.72624 -1.96639 0.696459 4.30066 2.53138 10.7365 7.70921 7.19228 4.39565 1.80172 4.2001 3.88462
5.33518 6.15959 6.8242 2.32516 1.82402 1.90479 4.05775 10.836 7.80102 -1.93328 0.693593 4.20765 2.4699 10.6866 7.66404 7.25831 4.50309 1.78562 4.20352 3.85454
5.29177 6.1496 6.88292 2.39917 1.8966 1.82509 3.9817 10.861 7.87542 -1.89936 0.692761 4.11455 2.40977 10.6356 7.61764 7.32298 4.61123 1.77322 4.20791 3.82352
5.24847 6.13875 6.9391 2.47509 1.97116 1.74722 3.90397 10.8852 7.94943 -1.86466 0.69395 4.02142 2.35102 10.5837 7.57004 7.38627 4.71993 1.76455 4.21336 3.7916
5.20528 6.12698 6.99266 2.55284 2.04766 1.67123 3.82454 10.9082 8.02305 -1.82916 0.697148 3.9283 2.29366 10.5308 7.5213 7.44817 4.82901 1.75963 4.21996 3.75882
5.1622 6.11423 7.04352 2.63233 2.12605 1.59714 3.74341 10.93 8.09627 -1.79286 0.702341 3.83524 2.23772 10.4771 7.47146 7.50867 4.93834 1.7585 4.22778 3.72525
5.11924 6.10046 7.0916 2.71345 2.20631 1.52501 3.6606 10.9503 8.16909 -1.75577 0.709514 3.74229 2.18321 10.4226 7.42054 7.56777 5.04775 1.76116 4.2369 3.69094
5.07641 6.08562 7.13683 2.79611 2.28839 1.45488 3.57613 10.9691 8.24149 -1.71789 0.718651 3.64949 2.13013 10.3674 7.3686 7.62546 5.15708 1.76762 4.2474 3.65596
5.03372 6.06964 7.17915 2.88017 2.37225 1.38677 3.49003 10.9861 8.31348 -1.67922 0.729736 3.55689 2.07848 10.3115 7.31566 7.68173 5.26616 1.7779 4.25934 3.62039
4.99118 6.05249 7.21848 2.96552 2.45786 1.32074 3.40236 11.0012 8.38504 -1.63977 0.742749 3.46454 2.02824 10.2551 7.26177 7.73657 5.37483 1.79198 4.2728 3.58429
4.94883 6.03412 7.25477 3.05204 2.54517 1.25682 3.31319 11.0141 8.45617 -1.59952 0.757673 3.37248 1.97941 10.1981 7.20696 7.79 5.48295 1.80987 4.28784 3.54777
4.90668 6.01447 7.28799 3.13958 2.63415 1.19505 3.22259 11.0248 8.52687 -1.5585 0.774487 3.28076 1.93194 10.1407 7.15126 7.842 5.59034 1.83155 4.30452 3.5109
4.86479 5.99352 7.31809 3.228 2.72475 1.13546 3.13067 11.0331 8.59713 -1.5167 0.793171 3.18943 1.88582 10.0829 7.0947 7.89258 5.69685 1.85701 4.32287 3.47378
4.82317 5.9712 7.34504 3.31717 2.81694 1.07809 3.03751 11.0389 8.66694 -1.47413 0.813703 3.09852 1.84101 10.0248 7.03732 7.94173 5.80232 1.88622 4.34295 3.43652
4.78187 5.94749 7.36882 3.40692 2.91067 1.02299 2.94323 11.0421 8.73629 -1.4308 0.836062 3.00808 1.79746 9.96633 6.97914 7.98946 5.90662 1.91916 4.3648 3.39921
4.74094 5.92235 7.38943 3.4971 3.0059 0.970176 2.84795 11.0426 8.80518 -1.3867 0.860224 2.91816 1.75514 9.90767 6.92019 8.03576 6.00958 1.95579 4.38843 3.36196
4.70042 5.89573 7.40686 3.58756 3.10259 0.919695 2.75179 11.0402 8.8736 -1.34185 0.886166 2.8288 1.714 9.8488 6.8605 8.08065 6.11106 1.99608 4.41387 3.32488
4.66036 5.86762 7.42111 3.67813 3.2007 0.871579 2.65488 11.035 8.94155 -1.29625 0.913864 2.74004 1.67399 9.78978 6.80009 8.12411 6.21093 2.03998 4.44113 3.28809
4.62083 5.83798 7.43222 3.76865 3.30017 0.825863 2.55734 11.0269 9.00901 -1.24991 0.943292 2.65192 1.63508 9.73061 6.73901 8.16616 6.30905 2.08743 4.47021 3.25169
4.58188 5.80679 7.44021 3.85896 3.40097 0.78258 2.45931 11.0158 9.07597 -1.20284 0.974426 2.56449 1.5972 9.67134 6.67726 8.2068 6.40529 2.13839 4.50112 3.21579
4.54357 5.77403 7.44512 3.94891 3.50305 0.741766 2.36092 11.0018 9.14243 -1.15504 1.00724 2.47779 1.56033 9.61198 6.61487 8.24603 6.49953 2.19277 4.53384 3.18051
4.50597 5.73968 7.44698 4.03834 3.60637 0.703453 2.2623 10.9849 9.20837 -1.10652 1.04171 2.39185 1.5244 9.55254 6.55187 8.28385 6.59163 2.25051 4.56836 3.14597
4.46914 5.70372 7.44587 4.12709 3.71087 0.667674 2.16357 10.965 9.27379 -1.05729 1.0778 2.30672 1.48939 9.49302 6.48828 8.32027 6.6815 2.31154 4.60464 3.11226
4.43315 5.66615 7.44184 4.21501 3.8165 0.63446 2.06487 10.9422 9.33867 -1.00735 1.11549 2.22243 1.45525 9.43345 6.42413 8.3553 6.76901 2.37575 4.64265 3.0795
4.39807 5.62696 7.43496 4.30197 3.92322 0.603843 1.96631 10.9165 9.40301 -0.956717 1.15475 2.13902 1.42195 9.37381 6.35943 8.38894 6.85408 2.44307 4.68237 3.04779
4.36398 5.58615 7.42531 4.38782 4.03098 0.575854 1.86802 10.888 9.46679 -0.905391 1.19556 2.05652 1.38945 9.3141 6.29422 8.42119 6.9366 2.51339 4.72373 3.01724
4.33094 5.54372 7.41298 4.47243 4.13971 0.550523 1.7701 10.8566 9.53 -0.85338 1.23788 1.97498 1.35771 9.25432 6.2285 8.45206 7.01649 2.58661 4.76669 2.98795
4.29903 5.49969 7.39804 4.55568 4.24936 0.527877 1.67267 10.8226 9.59262 -0.800689 1.28168 1.89442 1.32672 9.19445 6.16231 8.48155 7.09367 2.66262 4.81118 2.96
4.26833 5.45406 7.3806 4.63745 4.35988 0.507945 1.57584 10.7859 9.65465 -0.747324 1.32695 1.81488 1.29644 9.13449 6.09566 8.50968 7.16805 2.74132 4.85716 2.93349
4.23891 5.40686 7.36075 4.71763 4.47121 0.490754 1.47971 10.7465 9.71608 -0.69329 1.37364 1.73638 1.26686 9.07441 6.02857 8.53644 7.23958 2.8226 4.90454 2.90851
4.21085 5.3581 7.33859 4.79611 4.58328 0.476328 1.38437 10.7047 9.77689 -0.63859 1.42173 1.65897 1.23795 9.0142 5.96107 8.56184 7.30819 2.90633 4.95325 2.88512
4.18421 5.30782 7.31422 4.8728 4.69602 0.464692 1.28991 10.6603 9.83707 -0.583229 1.47118 1.58266 1.2097 8.95385 5.89317 8.58589 7.37383 2.99241 5.00323 2.86341
4.15907 5.25604 7.28776 4.94762 4.80939 0.455866 1.19642 10.6136 9.89662 -0.52721 1.52198 1.50748 1.18211 8.89332 5.8249 8.60859 7.43644 3.08072 5.05439 2.84344
4.13551 5.20279 7.25932 5.02047 4.9233 0.449872 1.10398 10.5645 9.95551 -0.470535 1.57409 1.43347 1.15515 8.8326 5.75628 8.62996 7.49599 3.17113 5.10665 2.82527
4.11359 5.14813 7.229 5.09129 5.03768 0.446727 1.01266 10.5131 10.0137 -0.413207 1.62748 1.36064 1.12884 8.77167 5.68732 8.64999 7.55242 3.26355 5.15992 2.80895
4.09338 5.0921 7.19692 5.16 5.15247 0.446447 0.922531 10.4596 10.0713 -0.355227 1.68212 1.28902 1.10316 8.7105 5.61804 8.66871 7.60572 3.35785 5.21412 2.79453
4.07494 5.03474 7.16321 5.22655 5.26758 0.449046 0.833657 10.4039 10.1282 -0.296595 1.73798 1.21863 1.07813 8.64907 5.54847 8.6861 7.65584 3.45392 5.26917 2.78205
4.05835 4.97611 7.12796 5.29088 5.38295 0.454535 0.746097 10.3462 10.1844 -0.237314 1.79504 1.14949 1.05374 8.58736 5.47863 8.70218 7.70276 3.55165 5.32496 2.77155
4.04365 4.91626 7.09132 5.35293 5.49848 0.462923 0.659904 10.2865 10.2399 -0.177383 1.85326 1.08162 1.03001 8.52534 5.40852 8.71696 7.74645 3.65093 5.38141 2.76304
4.03092 4.85526 7.05339 5.41268 5.61409 0.474214 0.575127 10.225 10.2947 -0.116802 1.91261 1.01503 1.00694 8.46299 5.33819 8.73045 7.78688 3.75166 5.43844 2.75656
4.02019 4.79317 7.01431 5.47008 5.72971 0.488411 0.49181 10.1615 10.3488 -0.0555708 1.97306 0.949745 0.984554 8.4003 5.26763 8.74265 7.82404 3.85373 5.49595 2.75212
4.01153 4.73006 6.97419 5.52511 5.84524 0.505514 0.409994 10.0964 10.4021 0.0063109 2.0346 0.885778 0.962867 8.33723 5.19688 8.75357 7.85789 3.95705 5.55385 2.74973
4.00498 4.666 6.93315 5.57773 5.96059 0.525518 0.329714 10.0295 10.4548 0.068844 2.09718 0.823142 0.941899 8.27377 5.12595 8.76322 7.88843 4.0615 5.61205 2.74939
4.00059 4.60107 6.89134 5.62794 6.07568 0.548416 0.251003 9.96102 10.5067 0.132029 2.16078 0.761847 0.92167 8.2099 5.05487 8.77161 7.91563 4.16701 5.67046 2.7511
3.9984 4.53534 6.84886 5.67571 6.19041 0.574196 0.173889 9.89095 10.5578 0.195868 2.22538 0.701905 0.902205 8.1456 4.98364 8.77875 7.93946 4.27347 5.72899 2.75486
3.99844 4.46889 6.80585 5.72105 6.30468 0.602845 0.0983976 9.81937 10.6083 0.260361 2.29094 0.643325 0.883529 8.08086 4.91229 8.78465 7.95991 4.38079 5.78757 2.76066
4.00075 4.4018 6.76243 5.76396 6.4184 0.634344 0.024551 9.74634 10.6579 0.32551 2.35744 0.586116 0.865671 8.01567 4.84085 8.78931 7.97696 4.48888 5.84609 2.76847
4.00537 4.33416 6.71873 5.80444 6.53148 0.668671 -0.0476312 9.67192 10.7069 0.391315 2.42485 0.530284 0.84866 7.95 4.76932 8.79275 7.99059 4.59765 5.90447 2.7783
4.01232 4.26606 6.67488 5.8425 6.64381 0.705801 -0.118132 9.59615 10.755 0.457778 2.49314 0.475836 0.832527 7.88386 4.69773 8.79497 8.00076 4.70702 5.96264 2.7901
4.02162 4.19757 6.63099 5.87817 6.7553 0.745703 -0.186936 9.51911 10.8025 0.5249 2.5623 0.422776 0.817305 7.81723 4.62609 8.79598 8.00747 4.8169 6.02051 2.80386
4.0333 4.1288 6.58719 5.91146 6.86585 0.788346 -0.254031 9.44083 10.8491 0.592681 2.63229 0.371108 0.803028 7.75011 4.55443 8.79579 8.01068 4.9272 6.078 2.81954
4.04737 4.05983 6.5436 5.94241 6.97536 0.833693 -0.319406 9.36137 10.895 0.661122 2.70309 0.320835 0.78973 7.68249 4.48277 8.79441 8.01037 5.03783 6.13503 2.83712
4.06385 3.99076 6.50034 5.97106 7.08373 0.881704 -0.383051 9.28077 10.9401 0.730224 2.77468 0.271959 0.777447 7.61437 4.41111 8.79185 8.00652 5.14871 6.19154 2.85656
4.08275 3.92168 6.45754 5.99745 7.19088 0.932336 -0.444958 9.19909 10.9845 0.799987 2.84702 0.22448 0.766217 7.54575 4.33949 8.78811 7.99909 5.25974 6.24744 2.87781
4.10407 3.8527 6.41529 6.02163 7.2967 0.985543 -0.505121 9.11637 11.028 0.87041 2.92011 0.1784 0.756077 7.47664 4.26792 8.7832 7.98806 5.37083 6.30266 2.90084
4.12783 3.78391 6.37372 6.04366 7.4011 1.04128 -0.563534 9.03266 11.0708 0.941494 2.9939 0.133717 0.747065 7.40705 4.19641 8.77713 7.9734 5.48188 6.35715 2.9256
4.15401 3.71542 6.33292 6.0636 7.50399 1.09948 -0.620191 8.94799 11.1128 1.01324 3.06839 0.0904309 0.73922 7.33697 4.12499 8.7699 7.95509 5.59278 6.41084 2.95205
4.18262 3.64734 6.29301 6.08154 7.60528 1.16011 -0.67509 8.86241 11.1541 1.08564 3.14355 0.0485388 0.732581 7.26643 4.05367 8.76153 7.93311 5.70342 6.46366 2.98014
4.21364 3.57976 6.25407 6.09754 7.70488 1.2231 -0.728227 8.77597 11.1945 1.1587 3.21936 0.00803841 0.727188 7.19544 3.98247 8.752 7.90741 5.81367 6.51557 3.00982
4.24707 3.5128 6.2162 6.11171 7.80272 1.28839 -0.779599 8.68869 11.2342 1.23242 3.29579 -0.0310735 0.723079 7.12401 3.9114 8.74133 7.878 5.92342 6.56651 3.04103
4.28288 3.44658 6.17948 6.12413 7.89871 1.35593 -0.829203 8.60062 11.273 1.30678 3.37282 -0.0688008 0.720295 7.05217 3.84049 8.72952 7.84484 6.0325 6.61643 3.07373
4.32105 3.3812 6.14398 6.13492 7.99278 1.42565 -0.877039 8.5118 11.3111 1.3818 3.45043 -0.105148 0.718873 6.97993 3.76975 8.71656 7.80794 6.14078 6.66528 3.10786
4.36155 3.31678 6.10975 6.14419 8.08485 1.49749 -0.923103 8.42226 11.3484 1.45747 3.52861 -0.140119 0.718853 6.90733 3.6992 8.70247 7.76729 6.24808 6.71304 3.14336
4.40435 3.25344 6.07686 6.15207 8.17486 1.57139 -0.967396 8.33204 11.3848 1.53377 3.60732 -0.17372 0.720272 6.8344 3.62885 8.68723 7.7229 6.35423 6.75966 3.18018
4.44941 3.1913 6.04534 6.15868 8.26274 1.64727 -1.00991 8.24117 11.4205 1.61072 3.68655 -0.205956 0.723168 6.76116 3.55871 8.67085 7.6748 6.45904 6.80511 3.21825
4.49667 3.13047 6.01521 6.16416 8.34843 1.72508 -1.05066 8.14968 11.4554 1.6883 3.76627 -0.236832 0.727576 6.68766 3.48882 8.65332 7.62302 6.5623 6.84937 3.25753
4.5461 3.07106 5.98648 6.16866 8.43188 1.80476 -1.08963 8.05762 11.4895 1.7665 3.84647 -0.266357 0.73353 6.61393 3.41917 8.63464 7.56761 6.66381 6.89242 3.29795
4.59763 3.01319 5.95915 6.17231 8.51302 1.88623 -1.12682 7.965 11.5228 1.84533 3.92713 -0.294535 0.741066 6.54002 3.34979 8.6148 7.50864 6.76336 6.93424 3.33945
4.6512 2.95699 5.93318 6.17526 8.59182 1.96943 -1.16223 7.87187 11.5552 1.92476 4.00821 -0.321373 0.750213 6.46597 3.2807 8.59379 7.4462 6.86074 6.97481 3.38197
